,Training,Validation
0,15.665976535541754,21.515151515151516
1,18.70255348516218,18.484848484848484
2,20.25534851621808,20.909090909090907
3,21.911663216011043,26.969696969696972
4,23.39544513457557,23.03030303030303
5,23.050379572118704,27.575757575757574
6,24.18909592822636,23.333333333333332
7,24.775707384403038,23.636363636363637
8,25.46583850931677,23.636363636363637
9,25.086266390614217,22.727272727272727
10,26.32850241545894,26.36363636363636
11,27.63975155279503,28.78787878787879
12,27.74327122153209,27.878787878787882
13,26.777087646652863,31.818181818181817
14,28.847481021394064,29.393939393939394
15,28.571428571428573,31.515151515151512
16,28.640441683919946,28.484848484848484
17,29.882677708764664,30.606060606060602
18,30.607315389924086,31.515151515151512
19,31.19392684610076,30.909090909090907
20,31.81504485852312,30.909090909090907
21,32.22912353347136,28.484848484848484
22,31.469979296066253,30.303030303030305
23,32.67770876466528,32.121212121212125
24,34.12698412698413,30.0
25,33.919944789510005,30.606060606060602
26,34.29951690821256,32.72727272727273
27,35.02415458937198,32.121212121212125
28,35.40372670807454,32.121212121212125
29,36.024844720496894,31.212121212121215
30,35.990338164251206,33.33333333333333
31,34.57556935817805,32.121212121212125
32,36.16287094547964,32.72727272727273
33,37.784679089026916,32.42424242424242
34,36.92201518288475,36.36363636363637
35,38.06073153899241,36.666666666666664
36,38.19875776397515,31.818181818181817
37,37.54313319530711,34.54545454545455
38,38.095238095238095,34.54545454545455
39,38.854382332643205,33.33333333333333
40,39.06142167011732,31.818181818181817
41,41.33885438233264,35.45454545454545
42,40.407177363699105,33.939393939393945
43,39.958592132505174,33.63636363636363
44,39.47550034506556,35.15151515151515
45,40.89026915113872,36.96969696969697
46,41.821946169772254,36.36363636363637
47,41.200828157349896,35.45454545454545
48,41.442374051069706,38.18181818181819
49,44.3064182194617,34.24242424242424
50,41.99447895100069,36.36363636363637
51,43.65079365079365,34.54545454545455
52,43.16770186335404,36.96969696969697
53,44.58247066942719,37.878787878787875
54,43.892339544513455,36.06060606060606
55,45.27260179434092,35.45454545454545
56,44.824016563147,37.878787878787875
57,45.10006901311249,38.18181818181819
58,45.376121463077986,39.09090909090909
59,46.03174603174603,38.484848484848484
60,48.17115251897861,38.18181818181819
61,47.757073844030366,40.60606060606061
62,47.37750172532781,37.878787878787875
63,46.8944099378882,40.60606060606061
64,47.89510006901311,36.36363636363637
65,49.17184265010352,38.78787878787879
66,48.585231193926845,39.696969696969695
67,49.89648033126294,40.303030303030305
68,50.17253278122843,39.39393939393939
69,49.930986887508624,40.0
70,49.75845410628019,40.909090909090914
71,51.207729468599034,40.0
72,50.82815734989648,39.696969696969695
73,51.173222912353346,39.696969696969695
74,51.58730158730159,40.909090909090914
75,51.38026224982747,41.21212121212121
76,52.69151138716356,39.696969696969695
77,52.001380262249825,43.63636363636363
78,52.93305728088337,42.12121212121212
79,54.41683919944789,41.515151515151516
80,54.00276052449966,40.909090909090914
81,53.24361628709455,38.78787878787879
82,54.52035886818496,42.12121212121212
83,54.071773636991026,40.303030303030305
84,55.175983436853,40.60606060606061
85,55.55555555555556,40.909090909090914
86,56.176673567977915,41.81818181818181
87,55.41752933057281,44.24242424242424
88,55.41752933057281,40.909090909090914
89,55.00345065562457,43.03030303030303
90,56.383712905452036,41.515151515151516
91,56.55624568668047,39.696969696969695
92,56.418219461697724,40.0
93,56.625258799171846,40.909090909090914
94,56.65976535541753,42.42424242424242
95,59.10973084886128,42.12121212121212
96,57.86749482401656,42.12121212121212
97,58.97170462387854,43.333333333333336
98,59.592822636300895,40.303030303030305
99,59.24775707384403,40.303030303030305
