,Training,Validation
0,2.617149484026563,2.3169825077056885
1,2.2147432460889713,1.978144114667719
2,1.9196939756582072,1.71698336167769
3,1.6831660218291231,1.5291230028325862
4,1.5140149213455536,1.4186138239773838
5,1.3745620578199953,1.3125464157624678
6,1.273383181828719,1.2148206667466597
7,1.1815386742025942,1.1735035126859492
8,1.1193342831108597,1.1093766418370334
9,1.0510726073286036,1.0969129313122143
10,1.006779167023334,1.045953013680198
11,0.9587792184326674,0.9864353049885143
12,0.9192366763785645,0.9686541665684093
13,0.878311717248225,0.9996265498074618
14,0.850137106009892,0.9526682008396495
15,0.8036697546204368,0.8832642138004303
16,0.7650081629936512,0.9753652811050415
17,0.7457016775241265,0.894825360991738
18,0.7251448808135567,0.8710225657983259
19,0.6949704269786458,0.8682358806783502
20,0.6609065575259072,0.8255821032957598
21,0.6341100197571975,0.8616703721609983
22,0.6104508454983051,0.8559407537633722
23,0.5892743851457324,0.8217003291303461
24,0.5741242406132457,0.8321674520319159
25,0.5461686597420619,0.82308583909815
26,0.5126198677571265,0.8117088133638556
27,0.5038573681325703,0.8103502013466575
28,0.4907835610620268,0.8266455964608626
29,0.4870484648170052,0.8198500763286244
30,0.45510230549089203,0.8269175507805564
31,0.4200165501007667,0.8481947183609009
32,0.411447843843764,0.7887312526052649
33,0.41293178482370063,0.823933639309623
34,0.3971336749228802,0.7848044254563071
35,0.37580300785683013,0.7775316346775402
36,0.374260045669891,0.8122287771918557
37,0.35477923921176363,0.7639151025902141
38,0.3323839118519982,0.7730006819421594
39,0.32743920320337944,0.7657249326055701
40,0.3166603370682224,0.8245032158764926
41,0.3019300312786312,0.8056376305493441
42,0.3044557255375516,0.790045207197016
43,0.29383800563576457,0.8379471627148715
44,0.2720664950845006,0.8185158724134619
45,0.2759079404257156,0.7870677059346979
46,0.24732324219011997,0.8019008907404813
47,0.2454087116069846,0.8230414444750006
48,0.22931352380540346,0.7666298476132479
49,0.24422025484043164,0.8082239140163768
