,Training,Validation
0,3.481267819801966,3.554110527038574
1,3.1959561573134527,3.1106674784705755
2,3.017113986942503,3.2369480416888283
3,2.889025628566742,2.9639343363898143
4,2.7593120518657894,2.8592560291290283
5,2.6078715473413467,2.8181722447985695
6,2.4712883830070496,2.7358173727989197
7,2.328455807434188,2.6763489984330677
8,2.194531534281042,3.373943249384562
9,2.089003178808424,2.802783892268226
10,1.9782672160201602,3.083174506512781
11,1.8246604651212692,2.8438926310766313
12,1.6961053055193689,2.484272768100103
13,1.5502737388014793,2.1997890340253
14,1.4356108133991559,2.365184255698252
15,1.2848289099832375,2.1079791429496946
16,1.185569827341371,2.2037126336778914
17,1.0522380475368764,2.3378805269797645
18,0.9041564828819699,2.2432006342070445
19,0.8142276915411154,2.125885873456441
20,0.7231655418872833,2.3026926744551885
21,0.6405074064516358,2.0778060129710605
22,0.5798081343786584,2.2865298958051774
23,0.47232542952729595,2.276579675220308
24,0.4262153958487842,2.0538689579282488
25,0.36527680781566435,2.07533255645207
26,0.3080087037136157,1.8409995096070426
27,0.27994034066796303,1.7562410987558819
28,0.24942934549310142,1.7340329967112103
29,0.21941581642669108,1.7910863345577603
30,0.2058307175628013,1.946886079651969
31,0.15255011142128044,1.6510996534821711
32,0.15022327678485048,1.6115362686770303
33,0.13197035063058138,1.6362592879477666
34,0.1165317688525344,1.5275351374737165
35,0.11381440272089094,1.6273939184667099
36,0.10112235149265164,1.5817762712498993
37,0.09760122751403186,1.6085663696839696
38,0.07905147216256915,1.5937804770877673
39,0.07587542503865229,1.6274523884057999
40,0.06601991523833324,1.6218479829175132
41,0.06361938103671289,1.523887465088462
42,0.056217248493339866,1.552872549919855
43,0.055427706483492836,1.5258680182908262
44,0.04768996802805406,1.5232017280993335
45,0.04918042653783535,1.7301633272852217
46,0.047760815873819716,1.5603962250170298
47,0.04356571572457647,1.5586401270258994
48,0.045483296581854425,1.5681097014097585
49,0.04709933254828987,1.5171675114085832
50,0.03610000305181731,1.5334946305624075
51,0.03618220218049828,1.6349284067040397
52,0.036672005171163216,1.5326817783837516
53,0.031775878598434955,1.548215430407297
54,0.03493486345784428,1.5039088660906557
55,0.03149621176675686,1.532452662784289
56,0.03346501076399969,1.5471565256399724
57,0.03446759311191272,1.537524723411133
58,0.03083069431239791,1.5153616289996232
59,0.028899663027712248,1.5176321065851621
60,0.028808563768203992,1.6238469609192439
61,0.02575472986710439,1.523209966497407
62,0.027701225350837275,1.7228601901304155
63,0.029081737879702512,1.5253688575342363
64,0.026860897188372392,1.5067251687425942
65,0.025134193612353153,1.5363298200425648
66,0.025079182808339182,1.5117848499629916
67,0.026000520781963132,1.8505024853206815
68,0.024418057419501968,1.6064870627153487
69,0.023763446932005335,1.5136101967921907
70,0.021854287905928988,1.5704017934345065
71,0.021681552887053437,1.5489002083029066
72,0.023847137458182663,1.9628635275931585
73,0.022176927835163143,1.5023160027076734
74,0.02230218637042627,1.5148298903590156
75,0.02184946756460704,1.5353848123039435
76,0.02054337663543669,1.5313696037590576
77,0.021847848692333274,1.5209389882428197
78,0.019648189279703528,1.526248618029058
79,0.0185972262148021,1.68157721275375
80,0.02075026518771968,1.521989549909146
81,0.019957200333818845,1.5349296310866651
82,0.01941469343485854,1.5302654292373474
83,0.018591823729770515,1.5258236548730306
84,0.017416573555642065,1.5297984117919223
85,0.020197844632396784,1.6190821684542156
86,0.018798191182011377,1.5181927020617185
87,0.019442540281387564,1.5241289968558012
88,0.019063855026615784,1.5278865580198944
89,0.017876892090296477,1.519478020953968
90,0.018748398857294686,1.641123734769367
91,0.019249412944191135,1.525565361692218
92,0.017509064704225037,1.796234552349363
93,0.0176219923321494,1.5207394219579935
94,0.017925486755201645,1.5243691293123578
95,0.017788524980359297,1.7267409960428874
96,0.017479100305030845,1.521715692111424
97,0.018649097765673004,1.6746326798484439
98,0.017538254343283672,1.6331312727360499
99,0.0179178857045675,1.7158504610969907
