,Training,Validation
0,6.728778467908903,8.484848484848486
1,9.075224292615596,6.0606060606060606
2,8.695652173913043,7.575757575757576
3,8.93719806763285,8.484848484848486
4,9.696342305037957,11.212121212121213
5,10.248447204968944,10.606060606060606
6,9.903381642512077,12.121212121212121
7,12.353347135955831,14.84848484848485
8,13.112491373360939,16.363636363636363
9,14.078674948240165,17.575757575757574
10,15.18288474810214,18.181818181818183
11,15.38992408557626,15.151515151515152
12,15.148378191856454,15.757575757575756
13,15.424430641821946,15.757575757575756
14,16.873706004140786,18.484848484848484
15,19.185645272601793,19.696969696969695
16,18.978605935127675,17.575757575757574
17,18.391994478951002,18.787878787878785
18,18.875086266390614,18.787878787878785
19,18.840579710144926,16.060606060606062
20,19.047619047619047,20.303030303030305
21,20.841959972394754,19.090909090909093
22,20.013802622498275,20.606060606060606
23,19.910282953761214,23.03030303030303
24,21.566597653554176,24.242424242424242
25,20.393374741200827,24.242424242424242
26,21.152518978605936,23.03030303030303
27,21.256038647342994,22.424242424242426
28,21.532091097308488,23.939393939393938
29,22.429261559696343,23.636363636363637
30,23.015873015873016,20.909090909090907
31,22.843340234644582,25.454545454545453
32,22.63630089717046,23.939393939393938
33,24.499654934437544,23.636363636363637
34,24.016563146997928,26.36363636363636
35,24.396135265700483,26.969696969696972
36,25.77639751552795,25.454545454545453
37,23.015873015873016,26.060606060606062
38,24.94824016563147,24.545454545454547
39,25.25879917184265,26.666666666666668
40,25.56935817805383,24.545454545454547
41,25.914423740510696,27.27272727272727
42,26.673567977915805,26.060606060606062
43,26.777087646652863,29.6969696969697
44,26.639061421670117,29.09090909090909
45,26.19047619047619,29.09090909090909
46,26.84610075914424,29.09090909090909
47,27.84679089026915,31.212121212121215
48,29.158040027605246,30.0
49,28.433402346445824,32.42424242424242
50,29.365079365079364,30.909090909090907
51,30.296756383712907,30.909090909090907
52,30.503795721187025,32.121212121212125
53,31.366459627329192,29.09090909090909
54,29.537612146307797,30.606060606060602
55,30.74534161490683,31.818181818181817
56,30.88336783988958,28.78787878787879
57,31.50448585231194,32.42424242424242
58,31.953071083505865,31.818181818181817
59,30.296756383712907,31.212121212121215
60,31.746031746031747,31.818181818181817
61,31.81504485852312,33.33333333333333
62,31.124913733609386,30.909090909090907
63,32.574189095928226,29.09090909090909
64,31.573498964803314,31.515151515151512
65,32.1256038647343,31.818181818181817
66,31.642512077294686,31.212121212121215
67,32.19461697722567,29.6969696969697
68,33.1608005521049,27.575757575757574
69,32.85024154589372,30.909090909090907
70,32.43616287094548,33.939393939393945
71,33.919944789510005,30.909090909090907
72,34.54106280193237,33.33333333333333
73,31.677018633540374,33.03030303030303
74,32.815734989648035,31.212121212121215
75,32.815734989648035,32.42424242424242
76,35.714285714285715,30.606060606060602
77,35.43823326432022,30.909090909090907
78,34.57556935817805,34.24242424242424
79,35.54175293305728,34.84848484848485
80,34.886128364389236,34.54545454545455
81,35.57625948930297,34.54545454545455
82,35.30020703933747,31.515151515151512
83,35.43823326432022,33.03030303030303
84,35.57625948930297,34.24242424242424
85,36.40441683919945,34.54545454545455
86,36.16287094547964,33.939393939393945
87,37.68115942028985,33.939393939393945
88,37.61214630779848,33.33333333333333
89,38.19875776397515,35.75757575757576
90,37.75017253278123,35.15151515151515
91,38.336783988957905,37.27272727272727
92,39.06142167011732,35.15151515151515
93,39.26846100759144,37.57575757575757
94,39.19944789510007,33.03030303030303
95,39.440993788819874,36.06060606060606
96,40.02760524499655,37.878787878787875
97,39.889579020013805,34.84848484848485
98,40.09661835748792,36.96969696969697
99,40.200138026224984,36.36363636363637
