,Training,Validation
0,6.901311249137336,6.969696969696971
1,7.17736369910283,7.575757575757576
2,8.557625948930296,7.575757575757576
3,8.73015873015873,10.0
4,8.73015873015873,11.818181818181818
5,9.24775707384403,10.909090909090908
6,11.249137336093858,14.545454545454545
7,13.043478260869565,15.151515151515152
8,12.594893029675639,16.060606060606062
9,13.768115942028986,15.151515151515152
10,16.908212560386474,17.272727272727273
11,16.459627329192546,16.666666666666664
12,17.425810904071774,17.575757575757574
13,17.494824016563147,19.090909090909093
14,18.909592822636302,19.393939393939394
15,20.496894409937887,20.0
16,19.979296066252587,19.393939393939394
17,21.08350586611456,19.393939393939394
18,21.394064872325742,21.21212121212121
19,20.945479641131815,20.606060606060606
20,20.945479641131815,21.21212121212121
21,21.946169772256727,20.0
22,21.60110420979986,20.0
23,21.911663216011043,23.636363636363637
24,22.705314009661837,23.03030303030303
25,23.740510697032438,24.242424242424242
26,22.187715665976537,23.03030303030303
27,22.325741890959282,21.515151515151516
28,23.775017253278122,21.818181818181817
29,24.085576259489304,24.848484848484848
30,23.15389924085576,26.060606060606062
31,24.43064182194617,23.636363636363637
32,25.500345065562456,23.939393939393938
33,25.25879917184265,23.636363636363637
34,25.534851621808144,28.78787878787879
35,26.32850241545894,24.242424242424242
36,26.84610075914424,29.09090909090909
37,25.87991718426501,25.454545454545453
38,25.603864734299517,24.545454545454547
39,26.880607315389923,26.666666666666668
40,26.432022084195996,26.666666666666668
41,28.70945479641132,27.575757575757574
42,28.122843340234645,29.393939393939394
43,29.261559696342307,26.666666666666668
44,29.641131815044858,26.060606060606062
45,27.84679089026915,27.575757575757574
46,29.399585921325052,26.969696969696972
47,30.193236714975846,28.78787878787879
48,29.917184265010352,30.303030303030305
49,29.503105590062113,29.6969696969697
50,30.607315389924086,30.606060606060602
51,30.88336783988958,29.09090909090909
52,30.36576949620428,29.09090909090909
53,31.435472739820565,28.484848484848484
54,32.332643202208416,29.6969696969697
55,31.608005521048998,30.0
56,32.16011042097998,31.212121212121215
57,32.367149758454104,29.393939393939394
58,32.50517598343685,30.0
59,31.884057971014492,30.606060606060602
60,33.43685300207039,30.606060606060602
61,32.78122843340235,30.606060606060602
62,33.126293995859214,30.0
63,33.609385783298826,29.6969696969697
64,33.95445134575569,30.909090909090907
65,33.850931677018636,29.09090909090909
66,33.29882677708765,30.303030303030305
67,33.88543823326432,32.72727272727273
68,34.1959972394755,30.909090909090907
69,34.437543133195305,31.515151515151512
70,33.57487922705314,33.63636363636363
71,33.609385783298826,33.03030303030303
72,34.54106280193237,33.63636363636363
73,34.748102139406484,30.606060606060602
74,34.679089026915115,32.42424242424242
75,34.29951690821256,33.939393939393945
76,35.16218081435473,30.909090909090907
77,35.7487922705314,30.606060606060602
78,36.12836438923395,33.03030303030303
79,36.36991028295376,33.63636363636363
80,36.749482401656316,33.33333333333333
81,37.50862663906142,33.939393939393945
82,37.19806763285024,34.24242424242424
83,36.507936507936506,34.24242424242424
84,37.71566597653554,34.54545454545455
85,38.19875776397515,33.33333333333333
86,38.71635610766045,33.03030303030303
87,38.854382332643205,30.0
88,38.02622498274672,34.54545454545455
89,39.02691511387164,36.06060606060606
90,38.99240855762595,34.84848484848485
91,38.64734299516908,32.42424242424242
92,40.13112491373361,35.75757575757576
93,40.683229813664596,34.84848484848485
94,41.99447895100069,38.18181818181819
95,40.75224292615597,37.27272727272727
96,41.09730848861284,34.24242424242424
97,40.89026915113872,35.15151515151515
98,41.64941338854382,34.24242424242424
99,42.028985507246375,34.84848484848485
