,Training,Validation
0,7.453416149068323,8.181818181818182
1,7.142857142857143,6.0606060606060606
2,8.83367839889579,11.818181818181818
3,11.180124223602485,12.727272727272727
4,10.904071773636991,13.030303030303031
5,12.698412698412698,13.636363636363635
6,12.90545203588682,11.212121212121213
7,13.63008971704624,13.636363636363635
8,13.906142167011732,14.242424242424242
9,14.699792960662526,13.636363636363635
10,14.492753623188406,13.333333333333334
11,14.182194616977226,16.363636363636363
12,16.149068322981368,15.454545454545453
13,16.459627329192546,16.969696969696972
14,16.11456176673568,17.87878787878788
15,16.94271911663216,19.696969696969695
16,18.012422360248447,19.090909090909093
17,16.8391994478951,18.787878787878785
18,16.94271911663216,20.303030303030305
19,18.21946169772257,18.181818181818183
20,17.66735679779158,18.181818181818183
21,18.150448585231192,20.303030303030305
22,19.11663216011042,18.181818181818183
23,20.18633540372671,20.303030303030305
24,19.496204278812975,18.484848484848484
25,20.496894409937887,19.090909090909093
26,20.634920634920636,21.818181818181817
27,21.22153209109731,23.636363636363637
28,20.70393374741201,21.21212121212121
29,22.15320910973085,19.696969696969695
30,21.359558316080054,24.545454545454547
31,22.22222222222222,21.515151515151516
32,22.63630089717046,23.939393939393938
33,21.773636991028294,21.515151515151516
34,22.498274672187716,20.909090909090907
35,23.91304347826087,22.12121212121212
36,23.015873015873016,23.939393939393938
37,23.80952380952381,24.242424242424242
38,23.982056590752244,23.939393939393938
39,25.396825396825395,26.666666666666668
40,24.292615596963422,25.757575757575758
41,25.741890959282262,23.333333333333332
42,25.224292615596962,27.575757575757574
43,27.053140096618357,26.060606060606062
44,25.500345065562456,26.36363636363636
45,26.39751552795031,26.36363636363636
46,26.639061421670117,28.484848484848484
47,27.674258109040718,29.6969696969697
48,27.156659765355418,30.606060606060602
49,27.84679089026915,27.878787878787882
50,28.15734989648033,29.09090909090909
51,29.089026915113873,26.969696969696972
52,27.812284334023463,26.36363636363636
53,28.743961352657006,29.6969696969697
54,29.19254658385093,26.666666666666668
55,29.020013802622497,30.303030303030305
56,28.951000690131124,29.09090909090909
57,29.43409247757074,28.18181818181818
58,29.33057280883368,30.606060606060602
59,30.36576949620428,30.0
60,29.779158040027607,30.606060606060602
61,29.986197377501725,30.303030303030305
62,30.98688750862664,28.484848484848484
63,30.503795721187025,27.27272727272727
64,30.952380952380953,28.484848484848484
65,31.159420289855074,28.78787878787879
66,29.917184265010352,28.484848484848484
67,30.22774327122153,30.606060606060602
68,31.987577639751553,26.36363636363636
69,30.055210489993097,28.484848484848484
70,30.917874396135264,29.09090909090909
71,30.848861283643892,30.0
72,29.81366459627329,29.6969696969697
73,30.607315389924086,28.484848484848484
74,31.26293995859213,29.6969696969697
75,31.71152518978606,29.393939393939394
76,31.987577639751553,31.212121212121215
77,32.16011042097998,31.212121212121215
78,31.608005521048998,28.18181818181818
79,32.332643202208416,27.575757575757574
80,32.40165631469979,31.818181818181817
81,33.6783988957902,29.6969696969697
82,33.74741200828157,30.606060606060602
83,33.74741200828157,31.212121212121215
84,33.333333333333336,30.606060606060602
85,34.7135955831608,31.212121212121215
86,34.679089026915115,29.393939393939394
87,34.437543133195305,30.303030303030305
88,36.05935127674258,31.212121212121215
89,35.61076604554865,31.212121212121215
90,35.64527260179434,31.212121212121215
91,37.12905452035887,32.121212121212125
92,36.16287094547964,31.515151515151512
93,36.57694962042788,33.63636363636363
94,36.88750862663906,31.515151515151512
95,36.33540372670807,31.515151515151512
96,39.16494133885438,30.303030303030305
97,36.95652173913044,32.42424242424242
98,37.61214630779848,31.212121212121215
99,39.06142167011732,31.818181818181817
