,Training,Validation
0,16.563146997929607,34.24242424242424
1,36.749482401656316,44.24242424242424
2,47.515527950310556,51.515151515151516
3,54.24430641821946,56.96969696969697
4,58.69565217391305,60.0
5,62.87094547964113,61.81818181818181
6,65.0103519668737,63.63636363636363
7,67.52933057280883,66.06060606060606
8,69.28916494133885,66.66666666666666
9,69.80676328502416,68.48484848484848
10,71.29054520358868,70.60606060606061
11,72.39475500345065,70.60606060606061
12,73.46445824706694,69.6969696969697
13,73.80952380952381,71.21212121212122
14,75.74189095928226,70.0
15,75.87991718426501,71.51515151515152
16,75.9144237405107,70.9090909090909
17,77.32919254658385,71.21212121212122
18,77.63975155279503,71.21212121212122
19,78.43340234644583,70.3030303030303
20,79.05452035886819,70.60606060606061
21,79.88267770876466,72.12121212121212
22,81.05590062111801,71.21212121212122
23,80.98688750862664,72.72727272727273
24,81.95307108350586,72.12121212121212
25,81.81504485852312,71.81818181818181
26,82.3671497584541,72.42424242424242
27,82.40165631469979,72.42424242424242
28,83.74741200828157,72.72727272727273
29,84.92063492063492,73.33333333333333
30,84.23050379572119,72.72727272727273
31,86.30089717046239,72.12121212121212
32,85.64527260179435,72.72727272727273
33,86.0248447204969,72.42424242424242
34,86.68046928916495,73.63636363636363
35,88.3367839889579,73.03030303030303
36,88.3367839889579,72.12121212121212
37,89.78605935127675,73.33333333333333
38,89.78605935127675,73.03030303030303
39,90.1656314699793,74.24242424242425
40,91.75293305728088,73.03030303030303
41,91.75293305728088,72.42424242424242
42,92.09799861973775,72.42424242424242
43,92.78812974465148,73.03030303030303
44,93.02967563837129,72.72727272727273
45,93.47826086956522,73.93939393939394
46,94.16839199447895,71.51515151515152
47,94.51345755693582,74.84848484848486
48,94.89302967563837,73.03030303030303
49,95.27260179434093,73.33333333333333
50,95.72118702553485,72.72727272727273
51,95.41062801932367,72.12121212121212
52,96.3768115942029,71.81818181818181
53,96.23878536922015,73.33333333333333
54,96.06625258799171,71.81818181818181
55,96.51483781918564,73.33333333333333
56,96.30779848171153,72.72727272727273
57,96.8944099378882,72.12121212121212
58,97.27398205659075,72.12121212121212
59,96.8944099378882,72.72727272727273
60,97.51552795031056,71.51515151515152
61,96.92891649413389,71.81818181818181
62,97.48102139406487,72.42424242424242
63,97.86059351276742,72.42424242424242
64,97.03243616287095,72.42424242424242
65,97.82608695652173,72.12121212121212
66,97.44651483781918,73.03030303030303
67,97.96411318150449,72.42424242424242
68,97.61904761904762,72.72727272727273
69,98.03312629399586,72.42424242424242
70,97.82608695652173,72.12121212121212
71,98.58523119392684,72.12121212121212
72,98.03312629399586,71.81818181818181
73,98.20565907522429,73.33333333333333
74,98.34368530020704,72.12121212121212
75,98.30917874396135,72.42424242424242
76,98.24016563146998,72.72727272727273
77,98.41269841269842,72.12121212121212
78,98.61973775017253,71.81818181818181
79,98.79227053140097,72.42424242424242
80,98.86128364389234,72.72727272727273
81,98.79227053140097,72.72727272727273
82,99.34437543133195,72.42424242424242
83,98.9648033126294,71.81818181818181
84,99.06832298136646,72.12121212121212
85,99.17184265010351,72.12121212121212
86,98.89579020013802,72.12121212121212
87,98.99930986887509,71.81818181818181
88,98.93029675638371,71.51515151515152
89,99.4824016563147,72.72727272727273
90,99.06832298136646,72.42424242424242
91,99.34437543133195,72.72727272727273
92,99.51690821256038,72.12121212121212
93,99.30986887508627,73.63636363636363
94,99.44789510006902,72.42424242424242
95,99.13733609385784,72.42424242424242
96,99.37888198757764,72.12121212121212
97,99.68944099378882,71.81818181818181
98,99.51690821256038,71.21212121212122
99,99.58592132505176,71.51515151515152
