,Training,Validation
0,2.5685142658569,2.2611954428932886
1,2.117888180764167,1.8245801383798772
2,1.776681838454781,1.5539169094779275
3,1.5509250478430108,1.393063252622431
4,1.3898483095588265,1.2783119570125232
5,1.2574441845600421,1.197008956562389
6,1.1480553556274582,1.118863734331998
7,1.0749252680893784,1.0695162957364863
8,1.0267048923523872,1.0342884334650906
9,0.9611316827627329,0.9521599276499315
10,0.9233762870778094,0.9932249892841686
11,0.8812121486925817,0.9316807064143094
12,0.8401479845518595,0.9354246312921698
13,0.8169607710052322,0.8978878584775057
14,0.7924953764611549,0.8926615010608326
15,0.7637798137717194,0.9004010233012113
16,0.7539552941427126,0.8685711188749834
17,0.7265409558683962,0.8405153101140802
18,0.6990056152527149,0.834757458079945
19,0.6927804517876971,0.8134581880135969
20,0.6755975389873589,0.847065963528373
21,0.639560097521478,0.8449968099594116
22,0.6441356002629458,0.8438338095491583
23,0.6297956957266881,0.7754036133939569
24,0.6012778318190313,0.7985970811410383
25,0.5889215403860741,0.7906269972974603
26,0.5721878225986774,0.806997152892026
27,0.5334080500262124,0.7725249203768644
28,0.5266078772780659,0.7801640223373066
29,0.522651881307036,0.7903491150249135
30,0.5001894851307292,0.7578199180689725
31,0.48143289049903115,0.7387487942522223
32,0.4593932024397693,0.7716432267969305
33,0.4467667118533627,0.7715943889184431
34,0.4321163003588771,0.7690381624481895
35,0.4214655920699403,0.8017672598361969
36,0.392571149127824,0.7676569494334134
37,0.3595171963775551,0.7845358929850839
38,0.351443642443353,0.7386710156093944
39,0.3398280402461251,0.7672540084882216
40,0.3250641208756101,0.7644762938672846
41,0.30298324404182014,0.7695197354663502
42,0.2958231470087072,0.7709240236065604
43,0.26936664956284095,0.7657101642001759
44,0.253183503809211,0.7656105892224745
45,0.24940651737071656,0.7656976607712832
46,0.246126617704119,0.7768680236556313
47,0.23130855349066493,0.7796584909612482
48,0.22220379204212964,0.7994590455835516
49,0.20856375975923225,0.8134860775687478
50,0.19591471348162537,0.7583488280122931
51,0.19056845955796295,0.7831554765051062
52,0.18346780022749534,0.7649388259107416
53,0.18157334748532747,0.8025229464877736
54,0.16801188435855802,0.8544333306225863
55,0.16158389971478954,0.812194054776972
56,0.16630370202627812,0.8277963399887085
57,0.1523999822336239,0.8198065270077098
58,0.15157113048237758,0.7850972603667866
59,0.1471559224793544,0.7899218282916329
60,0.13927875565631048,0.779740802266381
61,0.1352184174971266,0.7882252823222767
62,0.12890357994935014,0.8350657224655151
63,0.12788488539856868,0.8137404458089308
64,0.13096800323698546,0.831140480258248
65,0.1221746002825407,0.8059153881939974
66,0.12536943081643556,0.7984085733240301
67,0.1172130449296354,0.85543292760849
68,0.11746454832481813,0.8373324545946988
69,0.10966877942229365,0.8280934203754772
70,0.10738664484777294,0.8018135631626303
71,0.10794436540659312,0.8559425419027155
72,0.10109362476965883,0.8566214604811235
73,0.10704965697048785,0.8678394447673451
74,0.10353248531592417,0.8489170318300073
75,0.10095346874588139,0.8522668047384783
76,0.09186496325655953,0.871644524010745
77,0.08771643912481082,0.8302069563757289
78,0.08672580153650634,0.9020770734006708
79,0.0793051604017779,0.8270199461416765
80,0.08228762046648906,0.8371949033303694
81,0.06819944867639097,0.835531700741161
82,0.06903462285933258,0.8926722542806105
83,0.07289377448486757,0.8563099611889232
84,0.07104526869543307,0.8741385313597593
85,0.06185218141219773,0.8485554565082897
86,0.061250993152978,0.8662668791684237
87,0.05841855508285564,0.8242206194184043
88,0.06328261889271684,0.8656441677700389
89,0.058004740257184585,0.9307012395425276
90,0.057958423446577326,0.8504345633766868
91,0.05577938137883014,0.8854334164749492
92,0.05243549637168973,0.8992352052168413
93,0.04851442469017846,0.904130607843399
94,0.04940688206844932,0.8693480681289326
95,0.05225412969242085,0.8427892977541144
96,0.05031685733778791,0.9088345820253546
97,0.04782783690389696,0.8417815213853662
98,0.04839992812824446,0.9754931791262194
99,0.042622372876484314,0.8610120551152662
