,Training,Validation
0,3.561988232036432,3.533831401043628
1,3.5349354123075805,3.510891934475267
2,3.507639731797907,3.4674272709582223
3,3.476587983469168,3.4441017386424972
4,3.448716579212083,3.416135793708893
5,3.4195434459381633,3.389847634786583
6,3.393841644128164,3.3642822231154845
7,3.3700950319568315,3.387167264180011
8,3.344502341416147,3.2940099670226317
9,3.3172458137075105,3.3007770503859923
10,3.294976360268063,3.2816946506500244
11,3.271809217002657,3.275583020175796
12,3.267984007795652,3.24599984754999
13,3.2525995448231697,3.230107198278588
14,3.2316831292377577,3.234897943864386
15,3.2271346607142024,3.2178010164973245
16,3.21677019364304,3.220281463071524
17,3.192439196838273,3.1910074791276313
18,3.186851335068544,3.1781553647604333
19,3.180072285234928,3.1814146932349145
20,3.1661929281221495,3.1669131100895895
21,3.155953654812442,3.137036919593811
22,3.139712645775742,3.125368069453412
23,3.133741618030601,3.117914601980922
24,3.118744788898362,3.1167125357202736
25,3.1080739630593195,3.0791154080126657
26,3.0932677826947637,3.0687939115317473
27,3.075205993321207,3.029413859528231
28,3.064676200350126,3.0568016982940307
29,3.05881972445382,3.052400298865445
30,3.04485674864716,3.037865762250969
31,3.0350576986869178,3.0383377276271224
32,3.0208274175723395,3.0572482275675577
33,2.982567995786667,2.957244001239179
34,2.9814441253741584,2.9669267298227333
35,2.960297861860858,2.9744880027081595
36,2.93532934702105,2.9443792636135973
37,2.9214186453157,2.9138597178171914
38,2.901675298810005,2.96090558063553
39,2.887447533508142,2.9203953656805566
40,2.8599339168932705,2.8847764629915535
41,2.8485191158122487,2.86704107077725
42,2.826769361893336,2.8419364561517555
43,2.7944581276840634,2.8406619594757814
44,2.7689428056279817,2.825491342199854
45,2.7431195502479873,2.7916524266622154
46,2.734624775747458,2.78925996228873
47,2.726444751024246,2.739841624914882
48,2.6995520012246237,2.7437920053321196
49,2.691337456305822,2.7270409716181008
50,2.656008846229977,2.730508876134114
51,2.651751901540491,2.6660851485219346
52,2.6274788536959224,2.7279731265033584
53,2.608908106055525,2.6906135742922865
54,2.600448991689417,2.701824030244207
55,2.593325049512916,2.668959856033325
56,2.5726069750057325,2.6291522681713104
57,2.556650953988234,2.6464813990765306
58,2.533240901927153,2.6543684781315817
59,2.5202059352563486,2.612008066062468
60,2.51708438164658,2.6173599886606973
61,2.50986899021599,2.6037091146032494
62,2.494998545282417,2.605013710906707
63,2.48043291312125,2.5720007462673875
64,2.477324759794606,2.5536088656230147
65,2.4649298869901233,2.658283000969025
66,2.458687368366453,2.5853938366993363
67,2.4518094091779656,2.5859621289264725
68,2.438379751311408,2.544720003403813
69,2.4282412230968475,2.5678509459438095
70,2.4163298548923597,2.5997116307178176
71,2.3948770902223058,2.5481160663696656
72,2.397890275137292,2.504102015890271
73,2.3811620395216675,2.5349983436515533
74,2.372266919662555,2.4909794243972705
75,2.350930157634947,2.5141203231122122
76,2.334962922251887,2.5063292089715064
77,2.312987455891238,2.4846657370946494
78,2.291048225843244,2.4260618515222907
79,2.2732154801487923,2.4732363583093666
80,2.252184504436122,2.473984635019877
81,2.237859451936351,2.4574449608124884
82,2.2218132267395654,2.4425925576543235
83,2.183798120253616,2.4224376362490365
84,2.1827352278762393,2.4245643759348305
85,2.1656202164789042,2.400624484900969
86,2.1284180188344584,2.38310496060245
87,2.1217681111560927,2.3825522201607026
88,2.0957305936349764,2.349846477968147
89,2.0796551691989102,2.374537041388362
90,2.0663943385912313,2.409456620733422
91,2.0315326241155467,2.33735872320382
92,1.9937774543133047,2.2822452381432776
93,1.9939954636825457,2.282076304217419
94,1.9810739424493577,2.283736542046788
95,1.9649075418710709,2.2932890064745064
96,1.93375835650497,2.231937114373747
97,1.9256127741601732,2.2798546164868827
98,1.9138647876679897,2.2293822851525733
99,1.9047554959025648,2.2271469314414336
