,Training,Validation
0,2.583233118057251,2.2740436033769087
1,2.143924912253579,1.8726370009509
2,1.7926648200213253,1.6020768122239546
3,1.5520941346556276,1.4033842411908237
4,1.3933290321748335,1.2751282887025313
5,1.2594349672506144,1.2043301625685259
6,1.159799894788763,1.1348313851789995
7,1.0850797040121896,1.0719962553544478
8,1.0140989841995658,1.0276525562459773
9,0.9739147274048774,1.0283582427284934
10,0.9325602172495244,0.9725086905739524
11,0.8858154095136203,0.9643228270790793
12,0.8620268257109673,0.9464299895546653
13,0.8256686906238179,0.9293094602498141
14,0.7940859860116309,0.8957545974037864
15,0.7708248643429725,0.9277839443900369
16,0.7607694949422564,0.8453201055526733
17,0.7245082000454703,0.8742717016826976
18,0.7053052950036395,0.8604651418599215
19,0.6879157833345644,0.8540526303378019
20,0.6740929363193092,0.82998833602125
21,0.6469892715359782,0.8350372368639166
22,0.6356737633327861,0.8045395639809695
23,0.6271798437113291,0.8492441285740245
24,0.5993535056873992,0.7923079945824363
25,0.590224054816005,0.8124217987060547
26,0.5828280507863223,0.7901012138886885
27,0.5567057312844874,0.8105183406309648
28,0.5397273655776139,0.8075007958845659
29,0.5138386897333376,0.762927301905372
30,0.5179374106637724,0.7813254757360979
31,0.482429217506241,0.7867285717617382
32,0.4766713220339555,0.8089454661716114
33,0.46336584923031565,0.7704814889214255
34,0.4458736859180115,0.7720983597365293
35,0.41750822273584515,0.7901398322798989
36,0.4035697633421028,0.7861155596646395
37,0.3834621269296814,0.7838797569274902
38,0.36828226637054273,0.7576393593441356
39,0.34840115446310777,0.7459995665333488
40,0.3182821729025998,0.7662978145209226
41,0.30888101622298525,0.7645362669771368
42,0.2955040168631208,0.794944703578949
43,0.27623501362708897,0.7705348404971036
44,0.27870121336245274,0.7801589965820312
45,0.26281459965221177,0.8215602229941975
46,0.2411578187903205,0.8000775196335532
47,0.2363580089512762,0.7753866477446123
48,0.22561447117682343,0.7786714597181841
49,0.21579708306344,0.7951599630442533
50,0.19920470524620223,0.786927727135745
51,0.2039939589225329,0.8381511162627827
52,0.179358316892451,0.787212694233114
53,0.18248631338496785,0.770437175577337
54,0.17969346177446974,0.8068398453972556
55,0.17756523134616706,0.8030109351331537
56,0.16642644731225548,0.7979732860218395
57,0.1645496116725953,0.7882456129247492
58,0.14871084370783397,0.8286890604279258
59,0.15507278304833633,0.7732911286028948
60,0.1409210524224973,0.802342414855957
61,0.1487908521769466,0.8458895845846697
62,0.1361949490894983,0.7929874766956676
63,0.13024476620849673,0.8216883025386117
64,0.13786644271605616,0.821701542897658
65,0.13688389076800137,0.8132886155085131
66,0.12606095837859008,0.824133807962591
67,0.1212117245400345,0.8571800860491666
68,0.12644559267785524,0.8656285513531078
69,0.1211540920475682,0.8300252475521781
70,0.11286130561851539,0.784420059485869
71,0.1059480250946113,0.9133583253080194
72,0.11144463058847648,0.8375638181513007
73,0.1041647283421768,0.8302210190079429
74,0.10239516522039424,0.8205788352272727
75,0.10225138846007022,0.837794070894068
76,0.09429808587327108,0.8746252412145789
77,0.08947615075733635,0.8769594891504808
78,0.08500224270008422,0.8507173765789379
79,0.08203332015610003,0.8573061607100747
80,0.08118111060952747,0.8728868582031943
81,0.08136181222213494,0.8611018224196001
82,0.06559513892036872,0.9203050624240529
83,0.06969900734231367,0.8652373091741041
84,0.06655549037955948,0.9215297726067629
85,0.07138141850521276,0.8873016996817156
86,0.06991917605174112,0.8315605318004434
87,0.06830094013731558,0.8720416860146956
88,0.06545573707342475,0.9022759768095884
89,0.05788985275468984,0.868243856863542
90,0.06379626828481208,0.8378326567736539
91,0.05176819592796184,0.8521890558979728
92,0.05048192933119915,0.8934438743374564
93,0.057115976545181905,0.8591224171898582
94,0.05208224531999984,0.9118212027983232
95,0.0563961138518957,0.9276538355783983
96,0.05187037925921626,0.9680780361999165
97,0.05167066039783614,0.8738196654753252
98,0.04985008982347918,0.8665147044441917
99,0.0476540301076986,0.8790892240676013
