,Training,Validation
0,10.28295376121463,12.727272727272727
1,12.90545203588682,15.454545454545453
2,15.493443754313319,20.0
3,19.392684610075914,22.424242424242426
4,20.324361628709458,21.515151515151516
5,22.67080745341615,24.848484848484848
6,23.08488612836439,24.242424242424242
7,23.740510697032434,23.636363636363637
8,24.499654934437544,25.757575757575758
9,25.81090407177364,24.242424242424242
10,25.914423740510696,25.757575757575758
11,27.432712215320908,25.757575757575758
12,27.95031055900621,25.757575757575758
13,27.812284334023463,30.909090909090907
14,28.08833678398896,29.09090909090909
15,28.985507246376812,25.757575757575758
16,29.365079365079367,29.393939393939394
17,32.056590752242926,29.09090909090909
18,28.778467908902694,31.212121212121215
19,32.71221532091098,26.969696969696972
20,31.40096618357488,31.212121212121215
21,29.882677708764664,28.78787878787879
22,32.26363008971704,27.878787878787882
23,32.19461697722567,31.515151515151512
24,33.57487922705314,28.484848484848484
25,33.71290545203588,30.606060606060602
26,33.367839889579024,33.03030303030303
27,35.26570048309179,30.909090909090907
28,33.81642512077295,30.606060606060602
29,34.61007591442374,32.72727272727273
30,34.54106280193236,30.909090909090907
31,35.54175293305728,31.212121212121215
32,35.40372670807454,33.33333333333333
33,35.33471359558316,35.45454545454545
34,35.92132505175984,32.121212121212125
35,34.74810213940649,32.121212121212125
36,35.88681849551415,29.09090909090909
37,36.16287094547964,31.212121212121215
38,36.64596273291926,31.515151515151512
39,36.43892339544513,32.121212121212125
40,36.300897170462385,35.15151515151515
41,36.57694962042788,31.212121212121215
42,38.12974465148378,33.939393939393945
43,37.060041407867494,31.515151515151512
44,37.92270531400966,33.939393939393945
45,37.336093857832985,32.42424242424242
46,38.12974465148378,30.606060606060602
47,38.164251207729464,31.818181818181817
48,36.36991028295376,31.212121212121215
49,38.88888888888889,29.6969696969697
50,38.47481021394065,30.606060606060602
51,37.819185645272604,32.42424242424242
52,37.09454796411318,32.42424242424242
53,39.19944789510007,29.6969696969697
54,38.81987577639752,33.33333333333333
55,38.64734299516908,33.63636363636363
56,39.44099378881988,33.33333333333333
57,38.44030365769496,33.63636363636363
58,38.57832988267771,34.24242424242424
59,38.71635610766045,31.818181818181817
60,37.646652864044164,31.515151515151512
61,38.88888888888889,33.33333333333333
62,39.71704623878537,31.212121212121215
63,38.37129054520359,33.33333333333333
64,38.23326432022085,33.03030303030303
65,37.336093857832985,33.63636363636363
66,37.819185645272604,33.939393939393945
67,38.923395445134574,33.63636363636363
68,39.09592822636301,32.72727272727273
69,38.54382332643202,33.939393939393945
70,38.47481021394065,34.54545454545455
71,37.54313319530711,33.939393939393945
72,38.78536922015183,34.24242424242424
73,37.78467908902691,33.33333333333333
74,38.405797101449274,33.939393939393945
75,37.23257418909593,30.606060606060602
76,36.749482401656316,33.03030303030303
77,37.43961352657005,28.78787878787879
78,37.40510697032436,33.03030303030303
79,36.36991028295376,32.72727272727273
80,36.36991028295376,33.03030303030303
81,37.02553485162181,34.84848484848485
82,36.40441683919945,32.72727272727273
83,36.19737750172533,32.42424242424242
84,35.92132505175984,32.121212121212125
85,34.64458247066943,31.818181818181817
86,35.196687370600415,27.878787878787882
87,35.127674258109046,30.606060606060602
88,34.54106280193236,31.212121212121215
89,35.36922015182885,32.42424242424242
90,34.955141476880605,34.24242424242424
91,35.02415458937198,30.0
92,35.714285714285715,29.6969696969697
93,34.74810213940649,30.303030303030305
94,34.886128364389236,30.909090909090907
95,35.30020703933747,30.303030303030305
96,33.6783988957902,30.909090909090907
97,34.05797101449276,33.63636363636363
98,34.92063492063492,26.36363636363636
99,35.507246376811594,27.878787878787882
