,Training,Validation
0,7.693142361111111,9.63809523809524
1,13.20529513888889,15.39047619047619
2,17.643229166666668,15.504761904761905
3,20.345052083333332,19.390476190476193
4,23.96918402777778,21.523809523809522
5,26.963975694444443,23.542857142857144
6,30.54470486111111,24.304761904761904
7,34.255642361111114,25.942857142857147
8,37.15277777777778,19.428571428571427
9,39.778645833333336,25.447619047619046
10,42.67578125,27.42857142857143
11,46.58203125,27.390476190476193
12,51.095920138888886,35.84761904761905
13,54.264322916666664,36.72380952380953
14,58.235677083333336,36.60952380952381
15,62.434895833333336,44.41904761904762
16,65.51649305555556,44.87619047619047
17,69.02126736111111,42.01904761904762
18,72.86241319444444,47.08571428571429
19,75.60763888888889,48.03809523809524
20,78.29861111111111,46.89523809523809
21,81.26085069444444,55.352380952380955
22,82.74739583333333,52.22857142857143
23,85.70963541666667,53.79047619047619
24,87.41319444444444,58.971428571428575
25,89.31206597222223,57.18095238095238
26,91.22178819444444,63.50476190476191
27,91.50390625,64.15238095238095
28,92.84939236111111,65.06666666666666
29,94.11892361111111,65.18095238095239
30,94.04296875,65.67619047619047
31,95.68142361111111,67.31428571428572
32,95.98524305555556,68.22857142857143
33,96.51692708333333,68.87619047619047
34,97.10286458333333,70.36190476190475
35,97.20052083333333,68.72380952380952
36,97.34157986111111,70.70476190476191
37,97.43923611111111,69.25714285714287
38,97.93836805555556,70.28571428571428
39,98.046875,70.17142857142858
40,98.046875,71.88571428571429
41,98.29644097222223,70.47619047619048
42,98.52430555555556,72.22857142857143
43,98.51345486111111,71.23809523809524
44,98.52430555555556,71.23809523809524
45,98.57855902777777,71.61904761904762
46,98.68706597222223,70.93333333333334
47,98.70876736111111,70.74285714285715
48,98.68706597222223,71.35238095238095
49,98.53515625,70.74285714285715
50,98.81727430555556,71.12380952380953
51,98.81727430555556,71.08571428571429
52,98.74131944444444,72.07619047619048
53,98.88237847222223,71.58095238095238
54,98.77387152777777,71.61904761904762
55,98.828125,71.5047619047619
56,98.83897569444444,71.54285714285714
57,98.80642361111111,71.00952380952381
58,98.89322916666667,71.2
59,98.87152777777777,71.04761904761905
60,98.828125,71.88571428571429
61,99.04513888888889,71.61904761904762
62,98.84982638888889,71.65714285714286
63,98.83897569444444,71.46666666666667
64,98.93663194444444,71.61904761904762
65,98.90407986111111,71.23809523809524
66,98.92578125,71.58095238095238
67,98.89322916666667,71.5047619047619
68,98.89322916666667,71.39047619047619
69,99.00173611111111,71.65714285714286
70,99.05598958333333,71.88571428571429
71,99.05598958333333,71.73333333333333
72,98.92578125,71.96190476190476
73,98.99088541666667,71.61904761904762
74,99.04513888888889,71.5047619047619
75,98.98003472222223,71.5047619047619
76,99.06684027777777,71.58095238095238
77,99.09939236111111,71.58095238095238
78,99.14279513888889,71.54285714285714
79,99.20789930555556,71.46666666666667
80,98.93663194444444,71.42857142857143
81,99.08854166666667,71.77142857142857
82,99.09939236111111,71.65714285714286
83,99.09939236111111,71.5047619047619
84,99.20789930555556,71.61904761904762
85,99.0234375,71.61904761904762
86,99.11024305555556,71.58095238095238
87,99.12109375,71.27619047619046
88,99.14279513888889,71.54285714285714
89,99.17534722222223,71.61904761904762
90,99.12109375,71.61904761904762
91,99.11024305555556,71.5047619047619
92,99.25130208333333,71.54285714285714
93,99.13194444444444,71.54285714285714
94,99.12109375,71.35238095238095
95,99.20789930555556,71.35238095238095
96,99.17534722222223,71.5047619047619
97,99.16449652777777,71.65714285714286
98,99.24045138888889,71.31428571428572
99,99.24045138888889,71.5047619047619
