,Training,Validation
0,3.982204861111111,5.257142857142857
1,6.73828125,6.9714285714285715
2,8.745659722222223,10.019047619047619
3,9.93923611111111,9.561904761904762
4,10.796440972222223,10.971428571428572
5,12.055121527777777,11.504761904761905
6,12.57595486111111,12.457142857142857
7,14.105902777777779,12.876190476190477
8,14.116753472222221,13.942857142857143
9,14.887152777777779,13.333333333333334
10,15.972222222222221,14.438095238095238
11,16.38454861111111,14.78095238095238
12,17.36111111111111,14.514285714285712
13,17.578125,15.238095238095239
14,18.06640625,15.428571428571427
15,19.151475694444446,15.923809523809524
16,19.346788194444446,17.21904761904762
17,19.835069444444446,17.18095238095238
18,20.29079861111111,17.066666666666666
19,20.45355902777778,17.561904761904763
20,20.865885416666664,17.02857142857143
21,21.46267361111111,18.81904761904762
22,22.50434027777778,18.20952380952381
23,22.265625,19.428571428571427
24,22.90581597222222,19.27619047619048
25,23.817274305555554,20.34285714285714
26,23.600260416666664,20.457142857142856
27,23.828125,20.266666666666666
28,24.63107638888889,19.733333333333334
29,25.086805555555557,20.761904761904763
30,25.83550347222222,21.02857142857143
31,26.11762152777778,22.438095238095237
32,27.180989583333332,21.37142857142857
33,26.866319444444443,21.942857142857143
34,27.24609375,23.42857142857143
35,28.61328125,21.904761904761905
36,28.41796875,24.64761904761905
37,28.65668402777778,22.742857142857144
38,29.92621527777778,23.00952380952381
39,30.164930555555557,23.885714285714286
40,30.067274305555557,23.923809523809524
41,30.95703125,24.304761904761904
42,31.36935763888889,25.447619047619046
43,32.38932291666667,25.485714285714284
44,32.56293402777778,25.82857142857143
45,32.76909722222222,25.447619047619046
46,33.44184027777778,26.13333333333333
47,33.3984375,24.761904761904763
48,34.54861111111111,25.561904761904763
49,34.55946180555556,28.076190476190476
50,34.87413194444444,26.400000000000002
51,35.55772569444444,26.514285714285712
52,35.87239583333333,27.54285714285714
53,36.64279513888889,28.57142857142857
54,36.94661458333333,27.885714285714286
55,37.68446180555556,30.17142857142857
56,37.31553819444444,28.952380952380953
57,38.25954861111111,28.990476190476187
58,38.14019097222222,29.676190476190477
59,38.82378472222222,29.86666666666667
60,39.08420138888889,30.0952380952381
61,39.90885416666667,28.304761904761904
62,40.51649305555556,31.276190476190475
63,40.01736111111111,30.476190476190478
64,40.13671875,30.742857142857144
65,41.06987847222222,30.59047619047619
66,41.53645833333333,31.047619047619047
67,41.46050347222222,31.695238095238093
68,42.56727430555556,30.552380952380954
69,41.9921875,31.428571428571427
70,42.44791666666667,32.68571428571428
71,42.99045138888889,31.657142857142855
72,43.80425347222222,33.48571428571429
73,44.05381944444444,33.2952380952381
74,44.09722222222222,34.36190476190476
75,44.88932291666667,33.06666666666666
76,44.84592013888889,32.266666666666666
77,46.21310763888889,32.304761904761904
78,46.01779513888889,34.17142857142857
79,45.63802083333333,33.02857142857143
80,46.2890625,33.25714285714286
81,46.29991319444444,35.695238095238096
82,46.85329861111111,33.98095238095238
83,47.42838541666667,34.93333333333333
84,48.13368055555556,35.04761904761905
85,47.35243055555556,33.94285714285714
86,48.35069444444444,36.0
87,49.37065972222222,35.31428571428572
88,49.51171875,36.34285714285714
89,49.88064236111111,37.333333333333336
90,49.609375,37.523809523809526
91,50.217013888888886,35.65714285714286
92,50.53168402777778,36.72380952380953
93,50.68359375,36.53333333333333
94,50.87890625,36.53333333333333
95,52.419704861111114,37.06666666666666
96,51.692708333333336,36.41904761904762
97,51.920572916666664,38.095238095238095
98,52.615017361111114,38.01904761904762
99,52.30034722222222,38.095238095238095
